skill_id,skills,count,title
2420,Social Media,38,Director of Data Science
2421,Social Media Marketing,32,Director of Data Science
2422,Analytics,21,Director of Data Science
2423,Data Analysis,13,Director of Data Science
2424,Marketing,12,Director of Data Science
2425,Strategy,2,Director of Data Science
2426,Market Research,8,Director of Data Science
2427,Editing,8,Director of Data Science
2428,Statistical Data Analysis,6,Director of Data Science
2429,Strategic Planning,6,Director of Data Science
2430,Sales,5,Director of Data Science
2431,Marketing Communications,5,Director of Data Science
2432,Brand Management,5,Director of Data Science
2433,Strategic Communications,5,Director of Data Science
2434,Direct Sales,1,Director of Data Science
2435,Digital Media,1,Director of Data Science
2436,Hospitality Industry,1,Director of Data Science
2437,PowerPoint,24,Director of Data Science
2438,Microsoft Excel,31,Director of Data Science
2439,Microsoft Office,31,Director of Data Science
2440,R,3,Director of Data Science
2441,Python,2,Director of Data Science
2442,InDesign,7,Director of Data Science
2443,Adobe Creative Suite,7,Director of Data Science
2444,Dreamweaver,1,Director of Data Science
2445,Illustrator,1,Director of Data Science
2446,Management,12,Director of Data Science
2447,Customer Service,2,Director of Data Science
2448,Time Management,7,Director of Data Science
2449,Leadership,7,Director of Data Science
2450,Public Speaking,6,Director of Data Science
2451,Big Data Analytics,8,Director of Data Science
2452,Hospitality,4,Director of Data Science
2453,Photoshop Elements,1,Director of Data Science
2454,Restaurants,5,Director of Data Science
2455,Creative Direction,1,Director of Data Science
2456,R,3,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2457,Statistics,3,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2458,Data Analysis,3,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2459,Statistical Modeling,10,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2460,Clinical Trials,8,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2461,Biostatistics,7,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2462,Data Mining,7,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2463,Machine Learning,6,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2464,Research,5,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2465,Clinical Development,4,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2466,Clinical Research,1,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2467,Genetics,1,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2468,Mathematical Modeling,1,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2469,SAS Programming,1,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2470,Cancer,0,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2471,Matlab,7,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2472,LaTeX,5,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2473,SAS,4,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2474,python,1,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2475,Time Series Analysis,1,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2476,Biomarkers,0,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2477,Survival Analysis,0,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2478,Applied Mathematics,0,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2479,Pharmacokinetics,0,Data Science at Stitch Fix ex-Uber Stanford Biostatistics consultant
2480,Data Analysis,21,Data Scientist
2481,Quantitative Research,2,Data Scientist
2482,Algorithms,11,Data Scientist
2483,Statistical Modeling,4,Data Scientist
2484,Data Mining,1,Data Scientist
2485,Machine Learning,1,Data Scientist
2486,Artificial Intelligence,1,Data Scientist
2487,SQL,10,Data Scientist
2488,R,9,Data Scientist
2489,Java,9,Data Scientist
2490,Microsoft Office,4,Data Scientist
2491,Futures Trading,7,Data Scientist
2492,Probabilistic Models,6,Data Scientist
2493,Algorithm Design,6,Data Scientist
2494,Algorithm Optimization,6,Data Scientist
2495,Pattern Recognition,4,Data Scientist
2496,Algorithm Development,1,Data Scientist
2497,Python,20,Data Scientist II at Amazon
2498,Scikit-Learn,14,Data Scientist II at Amazon
2499,R,44,Data Scientist II at Amazon
2500,Machine Learning,29,Data Scientist II at Amazon
2501,Tableau,32,Data Scientist II at Amazon
2502,SQL,21,Data Scientist II at Amazon
2503,Java,3,Data Scientist II at Amazon
2504,Hadoop,9,Data Scientist II at Amazon
2505,Microsoft SQL Server,6,Data Scientist II at Amazon
2506,Flume,4,Data Scientist II at Amazon
2507,Apache Pig,6,Data Scientist II at Amazon
2508,Apache Spark,6,Data Scientist II at Amazon
2509,Apache Storm,4,Data Scientist II at Amazon
2510,Matplotlib,4,Data Scientist II at Amazon
2511,NumPy,5,Data Scientist II at Amazon
2512,Predictive Modeling,6,Data Scientist II at Amazon
2513,Data Science,7,Data Scientist II at Amazon
2514,Machine Learning,9,Data Scientist at IBM
2515,Python,2,Data Scientist at IBM
2516,R,3,Data Scientist at IBM
2517,Statistics,11,Data Scientist at IBM
2518,Chemistry,32,Data Scientist at IBM
2519,Organic Chemistry,11,Data Scientist at IBM
2520,Non-profits,6,Data Scientist at IBM
2521,Environmental Science,6,Data Scientist at IBM
2522,Laboratory,5,Data Scientist at IBM
2523,Research,9,Data Scientist at IBM
2524,Spectroscopy,1,Data Scientist at IBM
2525,Data Analysis,0,Data Scientist at IBM
2526,SAS,1,Data Scientist at IBM
2527,SQL,0,Data Scientist at IBM
2528,Educational Leadership,8,Data Scientist at IBM
2529,Regression Analysis,5,Data Scientist at IBM
2530,Social Enterprise,0,Data Scientist at IBM
2531,Matlab,56,Data Scientist
2532,C++,55,Data Scientist
2533,VBA,46,Data Scientist
2534,Algorithms,41,Data Scientist
2535,Data Mining,16,Data Scientist
2536,Machine Learning,28,Data Scientist
2537,Statistics,21,Data Scientist
2538,Mathematics,2,Data Scientist
2539,Derivatives,10,Data Scientist
2540,Options,9,Data Scientist
2541,Statistical Modeling,8,Data Scientist
2542,C,41,Data Scientist
2543,R,18,Data Scientist
2544,Python,34,Data Scientist
2545,Microsoft Excel,24,Data Scientist
2546,Visual Basic for Applications (VBA),11,Data Scientist
2547,MySQL,9,Data Scientist
2548,Java,9,Data Scientist
2549,Time Series Analysis,42,Data Scientist
2550,Stochastic Processes,3,Data Scientist
2551,Stochastic Calculus,2,Data Scientist
2552,Probability Theory,11,Data Scientist
2553,Mathematical Physics,11,Data Scientist
2554,Monte Carlo Simulation,8,Data Scientist
2555,ETFs,7,Data Scientist
2556,Apache Spark,7,Data Scientist
2557,Credit Derivatives,6,Data Scientist
2558,Options Pricing,9,Data Scientist
2559,Python,14,Data Scientist at Oculus VR
2560,SQL,14,Data Scientist at Oculus VR
2561,PostgreSQL,2,Data Scientist at Oculus VR
2562,Machine Learning,10,Data Scientist at Oculus VR
2563,Statistical Modeling,2,Data Scientist at Oculus VR
2564,Market Research,4,Data Scientist at Oculus VR
2565,Online Marketing,5,Data Scientist at Oculus VR
2566,Web Analytics,1,Data Scientist at Oculus VR
2567,Statistics,9,Data Scientist at Oculus VR
2568,MongoDB,3,Data Scientist at Oculus VR
2569,Hadoop,1,Data Scientist at Oculus VR
2570,Microsoft Office,6,Data Scientist at Oculus VR
2571,VBA,5,Data Scientist at Oculus VR
2572,Microsoft SQL Server,5,Data Scientist at Oculus VR
2573,R,7,Data Scientist at Oculus VR
2574,Hive,10,Data Scientist at Oculus VR
2575,Natural Language Processing,5,Data Scientist at Oculus VR
2576,Microsoft Excel,6,Senior Data Scientist Analytics at Etsy
2577,Research,4,Senior Data Scientist Analytics at Etsy
2578,PowerPoint,1,Senior Data Scientist Analytics at Etsy
2579,Data Analysis,1,Senior Data Scientist Analytics at Etsy
2580,Analysis,0,Senior Data Scientist Analytics at Etsy
2581,Project Management,0,Senior Data Scientist Analytics at Etsy
2582,Strategic Planning,0,Senior Data Scientist Analytics at Etsy
2583,Financial Analysis,0,Senior Data Scientist Analytics at Etsy
2584,Economics,0,Senior Data Scientist Analytics at Etsy
2585,Financial Modeling,0,Senior Data Scientist Analytics at Etsy
2586,SAS Programming,0,Senior Data Scientist Analytics at Etsy
2587,Microsoft Office,1,Senior Data Scientist Analytics at Etsy
2588,Microsoft Word,1,Senior Data Scientist Analytics at Etsy
2589,Microsoft PowerPoint,1,Senior Data Scientist Analytics at Etsy
2590,SQL,0,Senior Data Scientist Analytics at Etsy
2591,Python,0,Senior Data Scientist Analytics at Etsy
2592,R,0,Senior Data Scientist Analytics at Etsy
2593,Stata,0,Senior Data Scientist Analytics at Etsy
2594,Management,0,Senior Data Scientist Analytics at Etsy
2595,Qualitative Research,0,Senior Data Scientist Analytics at Etsy
2596,Public Speaking,0,Senior Data Scientist Analytics at Etsy
2597,Big Data,9,Data Scientist at Amazon
2598,Hadoop,10,Data Scientist at Amazon
2599,Apache Spark,6,Data Scientist at Amazon
2600,Mathematics,1,Data Scientist at Amazon
2601,Analytics,8,Data Scientist at Amazon
2602,Data Mining,7,Data Scientist at Amazon
2603,R,7,Data Scientist at Amazon
2604,Python,8,Data Scientist at Amazon
2605,SQL,9,Data Scientist at Amazon
2606,Tableau,5,Data Scientist at Amazon
2607,SAS,6,Data Scientist at Amazon
2608,SPSS,1,Data Scientist at Amazon
2609,Microsoft Word,1,Data Scientist at Amazon
2610,Microsoft Excel,5,Data Scientist at Amazon
2611,PowerPoint,1,Data Scientist at Amazon
2612,LaTeX,4,Data Scientist at Amazon
2613,Hive,6,Data Scientist at Amazon
2614,Apache Pig,4,Data Scientist at Amazon
2615,Financial Analysis,29,Machine Learning Engineer Data Scientist
2616,Management,32,Machine Learning Engineer Data Scientist
2617,Financial Modeling,32,Machine Learning Engineer Data Scientist
2618,Valuation,15,Machine Learning Engineer Data Scientist
2619,Finance,13,Machine Learning Engineer Data Scientist
2620,Investment Management,11,Machine Learning Engineer Data Scientist
2621,Business Analysis,11,Machine Learning Engineer Data Scientist
2622,Portfolio Management,10,Machine Learning Engineer Data Scientist
2623,Equity Research,10,Machine Learning Engineer Data Scientist
2624,Analysis,9,Machine Learning Engineer Data Scientist
2625,Economics,8,Machine Learning Engineer Data Scientist
2626,Investments,7,Machine Learning Engineer Data Scientist
2627,Asset Management,7,Machine Learning Engineer Data Scientist
2628,Consulting,5,Machine Learning Engineer Data Scientist
2629,Business Strategy,4,Machine Learning Engineer Data Scientist
2630,Data Analysis,1,Machine Learning Engineer Data Scientist
2631,Research,1,Machine Learning Engineer Data Scientist
2632,Integration,0,Machine Learning Engineer Data Scientist
2633,Business Intelligence (BI),0,Machine Learning Engineer Data Scientist
2634,Software Development,0,Machine Learning Engineer Data Scientist
2635,Supply Chain Management,0,Machine Learning Engineer Data Scientist
2636,Data Visualisation,0,Machine Learning Engineer Data Scientist
2637,Machine Learning,0,Machine Learning Engineer Data Scientist
2638,Analytics,0,Machine Learning Engineer Data Scientist
2639,Data Mining,0,Machine Learning Engineer Data Scientist
2640,Business Analytics,0,Machine Learning Engineer Data Scientist
2641,SQL,7,Machine Learning Engineer Data Scientist
2642,Microsoft Office,0,Machine Learning Engineer Data Scientist
2643,Enterprise Software,0,Machine Learning Engineer Data Scientist
2644,Tableau,0,Machine Learning Engineer Data Scientist
2645,Python (Programming Language),0,Machine Learning Engineer Data Scientist
2646,TensorFlow,0,Machine Learning Engineer Data Scientist
2647,Leadership,5,Machine Learning Engineer Data Scientist
2648,Financial Statement Analysis,12,Machine Learning Engineer Data Scientist
2649,Equity Valuation,6,Machine Learning Engineer Data Scientist
2650,Supply Chain Software,0,Machine Learning Engineer Data Scientist
2651,Data Engineering,0,Machine Learning Engineer Data Scientist
2652,Software Consulting,0,Machine Learning Engineer Data Scientist
2653,Data Interfaces,0,Machine Learning Engineer Data Scientist
2654,Datasets,0,Machine Learning Engineer Data Scientist
2655,Unstructured Data,0,Machine Learning Engineer Data Scientist
2656,Visual Analytics,0,Machine Learning Engineer Data Scientist
2657,DCF,0,Machine Learning Engineer Data Scientist
2658,R,0,Data Scientist at Google
2659,Quantitative Analytics,0,Data Scientist at Google
2660,Machine Learning,0,Data Scientist at Google
2661,Statistics,0,Data Scientist at Google
2662,Research,0,Data Scientist at Google
2663,Statistical Modeling,0,Data Scientist at Google
2664,Data Analysis,0,Data Scientist at Google
2665,Higher Education,0,Data Scientist at Google
2666,Econometrics,0,Data Scientist at Google
2667,Economics,0,Data Scientist at Google
2668,Data Mining,0,Data Scientist at Google
2669,Analysis,0,Data Scientist at Google
2670,Data Management,0,Data Scientist at Google
2671,Program Evaluation,0,Data Scientist at Google
2672,Quantitative Research,0,Data Scientist at Google
2673,Research Design,0,Data Scientist at Google
2674,Survey Design,0,Data Scientist at Google
2675,Policy Analysis,0,Data Scientist at Google
2676,Analytics,0,Data Scientist at Google
2677,Stata,0,Data Scientist at Google
2678,SPSS,0,Data Scientist at Google
2679,Microsoft Office,0,Data Scientist at Google
2680,Linux,0,Data Scientist at Google
2681,Unix,0,Data Scientist at Google
2682,Visio,0,Data Scientist at Google
2683,Python,0,Data Scientist at Google
2684,ArcGIS,0,Data Scientist at Google
2685,HTML,0,Data Scientist at Google
2686,Google Docs,0,Data Scientist at Google
2687,Git,0,Data Scientist at Google
2688,Subversion,0,Data Scientist at Google
2689,LaTeX,0,Data Scientist at Google
2690,MySQL,0,Data Scientist at Google
2691,Amazon Web Services (AWS),0,Data Scientist at Google
2692,SQL,0,Data Scientist at Google
2693,Django,0,Data Scientist at Google
2694,JSON,0,Data Scientist at Google
2695,MongoDB,0,Data Scientist at Google
2696,PostgreSQL,0,Data Scientist at Google
2697,Geographic Information Systems (GIS),0,Data Scientist at Google
2698,Qualitative Research,0,Data Scientist at Google
2699,Torque,0,Data Scientist at Google
2700,Experimental Design,0,Data Scientist at Google
2701,Predictive Modeling,0,Data Scientist at Google
2702,Education Policy,0,Data Scientist at Google
2703,Data Science,0,Data Scientist at Google
2704,Redis,0,Data Scientist at Google
2705,Predictive Analytics,0,Data Scientist at Google
2706,Statistics,32,Data Scientist at Google
2707,R,16,Data Scientist at Google
2708,Data Analysis,16,Data Scientist at Google
2709,Bioinformatics,31,Data Scientist at Google
2710,Biochemistry,8,Data Scientist at Google
2711,Molecular Biology,2,Data Scientist at Google
2712,Programming,6,Data Scientist at Google
2713,Genomics,5,Data Scientist at Google
2714,Lifesciences,4,Data Scientist at Google
2715,Psychiatry,1,Data Scientist at Google
2716,Research,5,Data Scientist at Google
2717,Biostatistics,1,Data Scientist at Google
2718,Python,7,Data Scientist at Google
2719,SQL,1,Data Scientist at Google
2720,Perl,1,Data Scientist at Google
2721,Matlab,1,Data Scientist at Google
2722,SAS,1,Data Scientist at Google
2723,Computational Biology,7,Data Scientist at Google
2724,PostgreSQL,8,Senior Analyst at Merkle
2725,Python,8,Senior Analyst at Merkle
2726,R,6,Senior Analyst at Merkle
2727,Data Analysis,4,Senior Analyst at Merkle
2728,Statistics,4,Senior Analyst at Merkle
2729,Data Mining,4,Senior Analyst at Merkle
2730,Data Modeling,1,Senior Analyst at Merkle
2731,Big Data,4,Senior Analyst at Merkle
2732,Statistical Data Analysis,1,Senior Analyst at Merkle
2733,Tableau,4,Senior Analyst at Merkle
2734,SAS,1,Senior Analyst at Merkle
2735,ArcGIS,4,Senior Analyst at Merkle
2736,Microsoft Office,4,Senior Analyst at Merkle
2737,SQL,4,Senior Analyst at Merkle
2738,Microsoft Excel,4,Senior Analyst at Merkle
2739,Databases,4,Senior Analyst at Merkle
2740,Teamwork,1,Senior Analyst at Merkle
2741,Categorical Data Analysis,1,Senior Analyst at Merkle
2742,Data Analytics,4,Senior Analyst at Merkle
2743,Regression Analysis,5,Senior Analyst at Merkle
2744,Stochastic Processes,1,Senior Analyst at Merkle
2745,Statistical Simulation,1,Senior Analyst at Merkle
2746,Probability,1,Senior Analyst at Merkle
2747,Nonstandard Data Analysis,1,Senior Analyst at Merkle
2748,Excel Pivot,5,Senior Analyst at Merkle
2749,Predictive Modeling,13,Data Scientist at Airbnb
2750,Data Science,24,Data Scientist at Airbnb
2751,Time Series Analysis,2,Data Scientist at Airbnb
2752,Machine Learning,10,Data Scientist at Airbnb
2753,Programming,6,Data Scientist at Airbnb
2754,Research,8,Data Scientist at Airbnb
2755,Data Analysis,24,Data Scientist at Airbnb
2756,R,31,Data Scientist at Airbnb
2757,Python,22,Data Scientist at Airbnb
2758,SAS,5,Data Scientist at Airbnb
2759,Stata,6,Data Scientist at Airbnb
2760,Matlab,3,Data Scientist at Airbnb
2761,C,10,Data Scientist at Airbnb
2762,Microsoft Office,8,Data Scientist at Airbnb
2763,SQL,7,Data Scientist at Airbnb
2764,C++,9,Data Scientist at Airbnb
2765,Econometric Modeling,10,Data Scientist at Airbnb
2766,Bayesian statistics,11,Data Scientist at Airbnb
2767,Text Analytics,6,Data Scientist at Airbnb
2768,Hive,4,Data Scientist at Airbnb
2769,Workers' Compensation Claims,4,Data Scientist at Airbnb
2770,Analytics,23,Data Scientist at Airbnb (We're hiring!)
2771,Data Analysis,32,Data Scientist at Airbnb (We're hiring!)
2772,R,7,Data Scientist at Airbnb (We're hiring!)
2773,Market Research,57,Data Scientist at Airbnb (We're hiring!)
2774,SEO,14,Data Scientist at Airbnb (We're hiring!)
2775,SEM,11,Data Scientist at Airbnb (We're hiring!)
2776,Web Analytics,8,Data Scientist at Airbnb (We're hiring!)
2777,Digital Marketing,58,Data Scientist at Airbnb (We're hiring!)
2778,Marketing,55,Data Scientist at Airbnb (We're hiring!)
2779,Research,15,Data Scientist at Airbnb (We're hiring!)
2780,Advertising,50,Data Scientist at Airbnb (We're hiring!)
2781,Social Media,55,Data Scientist at Airbnb (We're hiring!)
2782,Social Media Marketing,25,Data Scientist at Airbnb (We're hiring!)
2783,Integrated Marketing,16,Data Scientist at Airbnb (We're hiring!)
2784,Marketing Strategy,15,Data Scientist at Airbnb (We're hiring!)
2785,Competitive Analysis,10,Data Scientist at Airbnb (We're hiring!)
2786,Marketing Communications,22,Data Scientist at Airbnb (We're hiring!)
2787,Event Management,6,Data Scientist at Airbnb (We're hiring!)
2788,Strategy,0,Data Scientist at Airbnb (We're hiring!)
2789,Segmentation,0,Data Scientist at Airbnb (We're hiring!)
2790,Customer Insight,0,Data Scientist at Airbnb (We're hiring!)
2791,SPSS,8,Data Scientist at Airbnb (We're hiring!)
2792,Google Analytics,32,Data Scientist at Airbnb (We're hiring!)
2793,Google Adwords,8,Data Scientist at Airbnb (We're hiring!)
2794,Tableau,1,Data Scientist at Airbnb (We're hiring!)
2795,Facebook,11,Data Scientist at Airbnb (We're hiring!)
2796,Training,1,Data Scientist at Airbnb (We're hiring!)
2797,UX Research,0,Data Scientist at Airbnb (We're hiring!)
2798,Marketing Research,16,Data Scientist at Airbnb (We're hiring!)
2799,Social Networking,9,Data Scientist at Airbnb (We're hiring!)
2800,Data Analysis,23,Data Scientist at Amazon (Alexa AI)
2801,R,3,Data Scientist at Amazon (Alexa AI)
2802,Business Intelligence,7,Data Scientist at Amazon (Alexa AI)
2803,Machine Learning,9,Data Scientist at Amazon (Alexa AI)
2804,Data Warehousing,1,Data Scientist at Amazon (Alexa AI)
2805,Database Design,1,Data Scientist at Amazon (Alexa AI)
2806,Programming,1,Data Scientist at Amazon (Alexa AI)
2807,Statistical Modeling,0,Data Scientist at Amazon (Alexa AI)
2808,Microsoft SQL Server,15,Data Scientist at Amazon (Alexa AI)
2809,Java,53,Data Scientist at Amazon (Alexa AI)
2810,HTML,46,Data Scientist at Amazon (Alexa AI)
2811,CSS,3,Data Scientist at Amazon (Alexa AI)
2812,ASP.NET,29,Data Scientist at Amazon (Alexa AI)
2813,JavaScript,43,Data Scientist at Amazon (Alexa AI)
2814,Microsoft Excel,4,Data Scientist at Amazon (Alexa AI)
2815,MySQL,33,Data Scientist at Amazon (Alexa AI)
2816,Spring MVC,7,Data Scientist at Amazon (Alexa AI)
2817,Hibernate,7,Data Scientist at Amazon (Alexa AI)
2818,SQL,49,Data Scientist at Amazon (Alexa AI)
2819,SQL Server,9,Data Scientist at Amazon (Alexa AI)
2820,AJAX,7,Data Scientist at Amazon (Alexa AI)
2821,JSON,5,Data Scientist at Amazon (Alexa AI)
2822,REST,0,Data Scientist at Amazon (Alexa AI)
2823,SOAP,1,Data Scientist at Amazon (Alexa AI)
2824,C,52,Data Scientist at Amazon (Alexa AI)
2825,C++,44,Data Scientist at Amazon (Alexa AI)
2826,VB.NET,8,Data Scientist at Amazon (Alexa AI)
2827,Core Java,22,Data Scientist at Amazon (Alexa AI)
2828,C#,2,Data Scientist at Amazon (Alexa AI)
2829,Microsoft Office,59,Data Scientist at Amazon (Alexa AI)
2830,Microsoft Word,31,Data Scientist at Amazon (Alexa AI)
2831,PowerPoint,9,Data Scientist at Amazon (Alexa AI)
2832,XML,1,Data Scientist at Amazon (Alexa AI)
2833,Databases,6,Data Scientist at Amazon (Alexa AI)
2834,Power BI,0,Data Scientist at Amazon (Alexa AI)
2835,Python (Programming Language),0,Data Scientist at Amazon (Alexa AI)
2836,Spotfire,0,Data Scientist at Amazon (Alexa AI)
2837,J2EE Web Services,1,Data Scientist at Amazon (Alexa AI)
2838,Logistic Regression,0,Data Scientist at Amazon (Alexa AI)
2839,Decision Trees,0,Data Scientist at Amazon (Alexa AI)
2840,Linear Regression,0,Data Scientist at Amazon (Alexa AI)
2841,DBMS,1,Data Scientist at Amazon (Alexa AI)
2842,Talend,0,Data Scientist at Amazon (Alexa AI)
2843,Predictive Modeling,0,Data Scientist at Amazon (Alexa AI)
2844,Analytics,42,Data Scientist at Credit Suisse
2845,Data Analysis,32,Data Scientist at Credit Suisse
2846,SAS,28,Data Scientist at Credit Suisse
2847,Statistics,10,Data Scientist at Credit Suisse
2848,Segmentation,30,Data Scientist at Credit Suisse
2849,Customer Insight,14,Data Scientist at Credit Suisse
2850,Market Research,60,Data Scientist at Credit Suisse
2851,Quantitative Research,12,Data Scientist at Credit Suisse
2852,Competitive Intelligence,9,Data Scientist at Credit Suisse
2853,Retail,7,Data Scientist at Credit Suisse
2854,Analysis,7,Data Scientist at Credit Suisse
2855,Quantitative Analytics,5,Data Scientist at Credit Suisse
2856,Computer Skills,4,Data Scientist at Credit Suisse
2857,SPSS,16,Data Scientist at Credit Suisse
2858,R,5,Data Scientist at Credit Suisse
2859,Tableau,5,Data Scientist at Credit Suisse
2860,Team Management,31,Data Scientist at Credit Suisse
2861,Management,7,Data Scientist at Credit Suisse
2862,Primary Research,24,Data Scientist at Credit Suisse
2863,Secondary Research,12,Data Scientist at Credit Suisse
2864,Marketing Research,31,Data Scientist at Credit Suisse
2865,Market Intelligence,9,Data Scientist at Credit Suisse
2866,Regression Models,5,Data Scientist at Credit Suisse
2867,Cluster Analysis,5,Data Scientist at Credit Suisse
2868,Factor Analysis,5,Data Scientist at Credit Suisse
2869,Structural Equation Modeling,5,Data Scientist at Credit Suisse
2870,Decision Trees,5,Data Scientist at Credit Suisse
2871,Data Analytics,5,Data Scientist at Credit Suisse
2872,Grant Writing,2,Data Scientist at Spring Health
2873,Grant Administration,4,Data Scientist at Spring Health
2874,SPSS,9,Data Scientist at Spring Health
2875,Program Development,24,Data Scientist at Spring Health
2876,Program Evaluation,19,Data Scientist at Spring Health
2877,Criminal Justice,7,Data Scientist at Spring Health
2878,Public Administration,4,Data Scientist at Spring Health
2879,Nonprofits,38,Data Scientist at Spring Health
2880,Data Visualization,1,Data Scientist at Spring Health
2881,Policy Analysis,4,Data Scientist at Spring Health
2882,Stata,8,Data Scientist at Spring Health
2883,ArcGIS,1,Data Scientist at Spring Health
2884,SAS,1,Data Scientist at Spring Health
2885,SQL,1,Data Scientist at Spring Health
2886,Microsoft SQL Server,1,Data Scientist at Spring Health
2887,R,1,Data Scientist at Spring Health
2888,Community Outreach,32,Data Scientist at Spring Health
2889,Qualitative Research,8,Data Scientist at Spring Health
2890,Russian,2,Data Scientist at Spring Health
2891,Policy Writing,5,Data Scientist at Spring Health
2892,Grants,14,Data Scientist at Spring Health
2893,Policy,12,Data Scientist at Spring Health
2894,Hebrew,4,Data Scientist at Spring Health
2895,Microsoft Excel,8,Data Scientist at Etsy
2896,VBA,8,Data Scientist at Etsy
2897,Statistics,7,Data Scientist at Etsy
2898,Data Mining,6,Data Scientist at Etsy
2899,Data Analysis,5,Data Scientist at Etsy
2900,Data Modeling,0,Data Scientist at Etsy
2901,Data Visualization,0,Data Scientist at Etsy
2902,Microsoft Office,5,Data Scientist at Etsy
2903,R,5,Data Scientist at Etsy
2904,Matlab,1,Data Scientist at Etsy
2905,SQL,0,Data Scientist at Etsy
2906,Arena Simulation Software,0,Data Scientist at Etsy
2907,Visual Basic 5.0/6.0,1,Data Scientist at Etsy
2908,Data Analysis,9,Data Scientist
2909,Matlab,10,Data Scientist
2910,R,9,Data Scientist
2911,Statistical Data Analysis,4,Data Scientist
2912,Research,7,Data Scientist
2913,Civil Engineering,6,Data Scientist
2914,Machine Learning,1,Data Scientist
2915,Data Visualization,0,Data Scientist
2916,ArcGIS,5,Data Scientist
2917,Microsoft Office,10,Data Scientist
2918,AutoCAD,6,Data Scientist
2919,Python,5,Data Scientist
2920,SQL,0,Data Scientist
2921,K-Nearest Neighbors (KNN),0,Data Scientist
2922,Time Series Analysis,1,Data Scientist
2923,Climate Change Impacts,1,Data Scientist
2924,Surface Water Hydrology,1,Data Scientist
2925,Analytical Modelling,4,Data Scientist
2926,Flood,1,Data Scientist
2927,Bayesian inference,1,Data Scientist
2928,Predictive Modeling,1,Data Scientist
2929,Data Extraction,0,Data Scientist
2930,Hypothesis Testing,0,Data Scientist
2931,Bootstrapping,0,Data Scientist
2932,Bayesian methods,0,Data Scientist
2933,Unsupervised Learning,0,Data Scientist
2934,Matplotlib,0,Data Scientist
2935,Scientific Programming,0,Data Scientist
2936,IBM SQL Query,0,Data Scientist
2937,Convolutional Neural Networks (CNN),0,Data Scientist
2938,Logistic Regression,0,Data Scientist
2939,Linear Regression,0,Data Scientist
2940,Random Forest,0,Data Scientist
2941,Bayesian Hierarchical Model,0,Data Scientist
2942,SAS,9,Data Scientist at Etsy
2943,Microsoft Excel,9,Data Scientist at Etsy
2944,Matlab,6,Data Scientist at Etsy
2945,Statistics,8,Data Scientist at Etsy
2946,Data Analysis,6,Data Scientist at Etsy
2947,Research,4,Data Scientist at Etsy
2948,R,6,Data Scientist at Etsy
2949,LaTeX,1,Data Scientist at Etsy
2950,Microsoft Office,5,Data Scientist at Etsy
2951,Python,1,Data Scientist at Etsy
2952,SQL,1,Data Scientist at Etsy
2953,PowerPoint,1,Data Scientist at Etsy
2954,Public Speaking,4,Data Scientist at Etsy
2955,Italian,1,Data Scientist at Etsy
2956,Statistical Reporting,1,Data Scientist at Etsy
2957,@Risk,1,Data Scientist at Etsy
2958,SQL,31,Data Science Analyst at Apple | Strategic Data Solutions
2959,Team Management,3,Data Science Analyst at Apple | Strategic Data Solutions
2960,C,3,Data Science Analyst at Apple | Strategic Data Solutions
2961,Research,9,Data Science Analyst at Apple | Strategic Data Solutions
2962,Data Analysis,7,Data Science Analyst at Apple | Strategic Data Solutions
2963,SAS Programming,6,Data Science Analyst at Apple | Strategic Data Solutions
2964,Business Analysis,5,Data Science Analyst at Apple | Strategic Data Solutions
2965,Analytics,4,Data Science Analyst at Apple | Strategic Data Solutions
2966,Project Management,4,Data Science Analyst at Apple | Strategic Data Solutions
2967,Business Strategy,1,Data Science Analyst at Apple | Strategic Data Solutions
2968,Statistical Data Analysis,0,Data Science Analyst at Apple | Strategic Data Solutions
2969,Business Analytics,0,Data Science Analyst at Apple | Strategic Data Solutions
2970,Microsoft Office,8,Data Science Analyst at Apple | Strategic Data Solutions
